input_path,label,vid_id
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_379.mp4,23,379
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_38.mp4,7,38
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_380.mp4,12,380
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_381.mp4,19,381
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_382.mp4,23,382
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_383.mp4,23,383
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_384.mp4,1,384
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_385.mp4,6,385
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_386.mp4,11,386
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_387.mp4,31,387
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_388.mp4,31,388
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_389.mp4,16,389
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_39.mp4,33,39
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_390.mp4,0,390
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_391.mp4,12,391
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_392.mp4,6,392
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_393.mp4,10,393
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_394.mp4,3,394
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_395.mp4,17,395
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_396.mp4,31,396
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_397.mp4,26,397
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_398.mp4,5,398
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_399.mp4,16,399
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_4.mp4,9,4
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_40.mp4,8,40
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_400.mp4,10,400
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_401.mp4,34,401
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_402.mp4,18,402
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_403.mp4,14,403
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_404.mp4,24,404
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_405.mp4,7,405
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_406.mp4,34,406
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_407.mp4,2,407
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_408.mp4,35,408
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_409.mp4,0,409
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_41.mp4,11,41
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_410.mp4,1,410
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_411.mp4,32,411
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_412.mp4,0,412
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_413.mp4,19,413
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_414.mp4,18,414
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_415.mp4,18,415
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_416.mp4,15,416
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_417.mp4,21,417
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_418.mp4,22,418
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_419.mp4,19,419
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_42.mp4,4,42
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_420.mp4,3,420
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_421.mp4,5,421
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_422.mp4,35,422
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_423.mp4,8,423
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_424.mp4,4,424
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_425.mp4,6,425
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_426.mp4,24,426
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_427.mp4,36,427
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_428.mp4,21,428
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_429.mp4,18,429
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_43.mp4,16,43
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_430.mp4,12,430
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_431.mp4,22,431
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_432.mp4,35,432
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_433.mp4,20,433
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_434.mp4,28,434
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_435.mp4,36,435
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_436.mp4,22,436
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_437.mp4,22,437
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_438.mp4,20,438
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_439.mp4,28,439
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_44.mp4,11,44
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_440.mp4,17,440
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_441.mp4,28,441
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_442.mp4,21,442
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_443.mp4,10,443
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_444.mp4,27,444
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_445.mp4,33,445
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_446.mp4,32,446
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_447.mp4,18,447
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_448.mp4,18,448
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_449.mp4,16,449
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_45.mp4,28,45
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_450.mp4,26,450
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_451.mp4,10,451
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_452.mp4,12,452
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_453.mp4,28,453
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_454.mp4,3,454
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_455.mp4,15,455
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_456.mp4,19,456
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_457.mp4,35,457
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_458.mp4,7,458
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_459.mp4,27,459
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_46.mp4,25,46
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_460.mp4,28,460
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_461.mp4,34,461
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_462.mp4,19,462
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_463.mp4,0,463
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_464.mp4,34,464
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_465.mp4,25,465
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_466.mp4,28,466
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_467.mp4,9,467
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_468.mp4,2,468
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_469.mp4,10,469
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_47.mp4,1,47
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_470.mp4,34,470
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_471.mp4,28,471
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_472.mp4,17,472
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_473.mp4,8,473
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_474.mp4,20,474
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_475.mp4,15,475
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_476.mp4,24,476
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_477.mp4,6,477
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_478.mp4,1,478
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_479.mp4,9,479
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_48.mp4,10,48
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_480.mp4,1,480
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_481.mp4,12,481
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_482.mp4,14,482
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_483.mp4,8,483
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_484.mp4,29,484
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_485.mp4,28,485
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_486.mp4,13,486
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_487.mp4,3,487
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_488.mp4,36,488
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_489.mp4,25,489
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_49.mp4,9,49
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_490.mp4,35,490
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_491.mp4,9,491
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_492.mp4,34,492
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_493.mp4,10,493
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_494.mp4,33,494
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_495.mp4,27,495
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_496.mp4,14,496
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_497.mp4,18,497
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_498.mp4,5,498
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_499.mp4,2,499
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_5.mp4,33,5
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_50.mp4,33,50
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_500.mp4,30,500
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_501.mp4,2,501
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_502.mp4,9,502
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_503.mp4,19,503
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_504.mp4,15,504
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_505.mp4,10,505
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_506.mp4,10,506
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_507.mp4,14,507
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_508.mp4,4,508
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_509.mp4,12,509
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_51.mp4,15,51
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_52.mp4,9,52
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_53.mp4,27,53
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_54.mp4,23,54
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_55.mp4,29,55
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_56.mp4,28,56
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_57.mp4,23,57
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_58.mp4,12,58
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_59.mp4,24,59
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_6.mp4,6,6
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_60.mp4,13,60
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_61.mp4,17,61
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_62.mp4,25,62
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_63.mp4,11,63
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_64.mp4,12,64
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_65.mp4,8,65
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_66.mp4,0,66
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_67.mp4,27,67
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_68.mp4,17,68
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_69.mp4,12,69
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_7.mp4,29,7
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_70.mp4,9,70
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_71.mp4,2,71
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_72.mp4,26,72
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_73.mp4,9,73
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_74.mp4,29,74
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_75.mp4,21,75
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_76.mp4,24,76
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_77.mp4,7,77
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_78.mp4,21,78
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_79.mp4,25,79
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_8.mp4,2,8
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_80.mp4,25,80
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_81.mp4,20,81
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_82.mp4,28,82
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_83.mp4,29,83
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_84.mp4,17,84
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_85.mp4,15,85
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_86.mp4,25,86
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_87.mp4,33,87
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_88.mp4,18,88
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_89.mp4,18,89
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_9.mp4,30,9
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_90.mp4,18,90
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_91.mp4,34,91
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_92.mp4,25,92
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_93.mp4,14,93
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_94.mp4,19,94
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_95.mp4,9,95
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_96.mp4,34,96
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_97.mp4,35,97
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_98.mp4,32,98
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_99.mp4,30,99
